@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
930,'2018/02/20 20:10:53:898',5,9.200081,-8.396128,14.844357,?,?,0.02
931,'2018/02/20 20:10:53:929',5,25.930271,-5.802157,16.73019,?,?,0.02
932,'2018/02/20 20:10:53:960',5,31.763702,-3.705307,5.833431,?,?,0.02
933,'2018/02/20 20:10:54:007',5,33.418591,-2.976557,1.654888,?,?,0.02
934,'2018/02/20 20:10:54:038',5,32.910118,-2.669971,-0.508472,?,?,0.02
935,'2018/02/20 20:10:54:070',5,34.672699,-1.604181,1.762581,?,?,0.02
936,'2018/02/20 20:10:54:101',5,12.67289,-7.26999,-21.999809,?,?,0.02
937,'2018/02/20 20:10:54:132',5,0.557083,-8.174906,-12.115807,?,?,0.02
938,'2018/02/20 20:10:54:163',5,-18.001669,-8.840294,-18.558752,?,?,0.02
939,'2018/02/20 20:10:54:210',5,-22.335438,-6.881256,-4.333769,?,?,0.02
940,'2018/02/20 20:10:54:242',5,-18.400913,-5.547175,3.934525,?,?,0.02
941,'2018/02/20 20:10:54:257',5,-12.938216,-3.876587,5.462697,?,?,0.02
942,'2018/02/20 20:10:54:304',5,-1.576278,-2.810575,11.361938,?,?,0.02
943,'2018/02/20 20:10:54:335',5,2.884834,2.098311,4.461112,?,?,0.02
944,'2018/02/20 20:10:54:367',5,12.558977,12.61163,9.674143,?,?,0.02
945,'2018/02/20 20:10:54:398',5,21.377701,20.300241,8.818724,?,?,0.02
946,'2018/02/20 20:10:54:429',5,23.220438,20.838503,1.842737,?,?,0.02
947,'2018/02/20 20:10:54:460',5,22.886164,19.952583,-0.334274,?,?,0.02
948,'2018/02/20 20:10:54:507',5,16.718212,12.100901,-6.167952,?,?,0.02
949,'2018/02/20 20:10:54:539',5,8.579796,1.708088,-8.138416,?,?,0.02
950,'2018/02/20 20:10:54:570',5,-0.622684,-9.281262,-9.20248,?,?,0.02
951,'2018/02/20 20:10:54:601',5,-9.939036,-19.700235,-9.316352,?,?,0.02
952,'2018/02/20 20:10:54:632',5,-16.664541,-23.195808,-6.725505,?,?,0.02
953,'2018/02/20 20:10:54:679',5,-9.342034,-16.384613,7.322507,?,?,0.02
954,'2018/02/20 20:10:54:710',5,-7.570271,-11.350878,1.771763,?,?,0.02
955,'2018/02/20 20:10:54:742',5,-2.291251,-6.86157,5.279019,?,?,0.02
956,'2018/02/20 20:10:54:773',5,2.774832,1.318194,5.066083,?,?,0.02
957,'2018/02/20 20:10:54:804',5,7.966994,14.3527,5.192163,?,?,0.02
958,'2018/02/20 20:10:54:835',5,14.402512,15.711939,6.435517,?,?,0.02
959,'2018/02/20 20:10:54:867',5,20.86552,15.540833,6.463009,?,?,0.02
960,'2018/02/20 20:10:54:898',5,24.468761,11.651193,3.603241,?,?,0.02
961,'2018/02/20 20:10:54:945',5,22.795183,5.048532,-1.673578,?,?,0.02
962,'2018/02/20 20:10:54:976',5,13.742974,-3.054493,-9.052209,?,?,0.02
963,'2018/02/20 20:10:55:007',5,3.908309,-12.311776,-9.834665,?,?,0.02
964,'2018/02/20 20:10:55:039',5,-8.516803,-16.55114,-12.425112,?,?,0.02
965,'2018/02/20 20:10:55:070',5,-17.660574,-15.722975,-9.143771,?,?,0.02
966,'2018/02/20 20:10:55:101',5,-20.291033,-14.572346,-2.630459,?,?,0.02
967,'2018/02/20 20:10:55:132',5,-20.671524,-13.76612,-0.380491,?,?,0.02
968,'2018/02/20 20:10:55:179',5,-10.918427,-12.5115,9.753098,?,?,0.02
969,'2018/02/20 20:10:55:210',5,2.772792,-12.517953,13.691219,?,?,0.02
970,'2018/02/20 20:10:55:226',5,12.872738,-10.920426,10.099945,?,?,0.02
971,'2018/02/20 20:10:55:273',5,22.725019,-10.058093,9.852282,?,?,0.02
972,'2018/02/20 20:10:55:304',5,25.947201,-8.787621,3.222181,?,?,0.02
973,'2018/02/20 20:10:55:335',5,27.380318,-8.464777,1.433117,?,?,0.02
974,'2018/02/20 20:10:55:367',5,26.884497,-9.548441,-0.495821,?,?,0.02
975,'2018/02/20 20:10:55:398',5,17.83754,-9.520123,-9.046957,?,?,0.02
976,'2018/02/20 20:10:55:429',5,12.281458,-11.207601,-5.556082,?,?,0.02
977,'2018/02/20 20:10:55:476',5,-2.165345,-12.086819,-14.446802,?,?,0.02
978,'2018/02/20 20:10:55:507',5,-18.15003,-11.152498,-15.984686,?,?,0.02
979,'2018/02/20 20:10:55:539',5,-19.65782,-8.691907,-1.50779,?,?,0.02
980,'2018/02/20 20:10:55:570',5,-13.855993,-8.274754,5.801826,?,?,0.02
981,'2018/02/20 20:10:55:601',5,-8.640036,-9.990414,5.215958,?,?,0.02
982,'2018/02/20 20:10:55:632',5,1.02914,-10.825976,9.669175,?,?,0.02
983,'2018/02/20 20:10:55:679',5,12.541408,-11.147138,11.512268,?,?,0.02
984,'2018/02/20 20:10:55:695',5,23.224413,-10.874263,10.683005,?,?,0.02
985,'2018/02/20 20:10:55:742',5,27.340967,-8.890187,4.116554,?,?,0.02
986,'2018/02/20 20:10:55:773',5,32.323303,-7.892033,4.982336,?,?,0.02
987,'2018/02/20 20:10:55:804',5,30.625635,-7.085893,-1.697668,?,?,0.02
988,'2018/02/20 20:10:55:836',5,22.09469,-7.554931,-8.530945,?,?,0.02
989,'2018/02/20 20:10:55:867',5,18.318228,-6.490798,-3.776463,?,?,0.02
990,'2018/02/20 20:10:55:898',5,5.642977,-8.348854,-12.675251,?,?,0.02
991,'2018/02/20 20:10:55:945',5,-8.618736,-7.620014,-14.261713,?,?,0.02
992,'2018/02/20 20:10:55:976',5,-17.337734,-6.116525,-8.718998,?,?,0.02
993,'2018/02/20 20:10:56:007',5,-24.832876,-4.306751,-7.495142,?,?,0.02
994,'2018/02/20 20:10:56:054',5,-16.616636,-3.470898,8.21624,?,?,0.02
995,'2018/02/20 20:10:56:070',5,-21.788948,-0.904404,-5.172312,?,?,0.02
996,'2018/02/20 20:10:56:101',5,-14.697519,-1.038968,7.091429,?,?,0.02
997,'2018/02/20 20:10:56:132',5,3.939472,-5.218529,18.636992,?,?,0.02
998,'2018/02/20 20:10:56:179',5,13.423717,-5.235617,9.484245,?,?,0.02
999,'2018/02/20 20:10:56:195',5,24.523029,-5.310832,11.099312,?,?,0.02
1000,'2018/02/20 20:10:56:257',5,25.446903,-5.132099,0.923874,?,?,0.02
1001,'2018/02/20 20:10:56:289',5,24.064537,-8.810917,-1.382366,?,?,0.02
1002,'2018/02/20 20:10:56:320',5,17.859753,-10.516788,-6.204784,?,?,0.02
1003,'2018/02/20 20:10:56:336',5,0.870407,-11.538141,-16.989346,?,?,0.02
1004,'2018/02/20 20:10:56:367',5,-9.923366,-11.684808,-10.793773,?,?,0.02
1005,'2018/02/20 20:10:56:398',5,-15.615246,-10.547313,-5.69188,?,?,0.02
1006,'2018/02/20 20:10:56:429',5,-14.894718,-16.485388,0.720528,?,?,0.02
1007,'2018/02/20 20:10:56:476',5,1.71024,-10.079077,16.604958,?,?,0.02
1008,'2018/02/20 20:10:56:507',5,5.550163,-10.372807,3.839923,?,?,0.02
1009,'2018/02/20 20:10:56:539',5,17.966852,-8.962858,12.416689,?,?,0.02
1010,'2018/02/20 20:10:56:570',5,23.268818,-7.917034,5.301966,?,?,0.02
1011,'2018/02/20 20:10:56:601',5,18.761906,-8.338408,-4.506912,?,?,0.02
1012,'2018/02/20 20:10:56:633',5,10.77567,2.803687,-7.986236,?,?,0.02
1013,'2018/02/20 20:11:17:228',6,19.50461,-21.462807,8.72894,?,?,0.5
1014,'2018/02/20 20:11:17:260',6,19.54842,-21.487089,0.04381,?,?,0.5
1015,'2018/02/20 20:11:17:291',6,19.563231,-21.494305,0.014811,?,?,0.5
1016,'2018/02/20 20:11:17:322',6,19.597399,-21.51837,0.034168,?,?,0.5
1017,'2018/02/20 20:11:17:369',6,19.664852,-21.58548,0.067453,?,?,0.5
1018,'2018/02/20 20:11:17:400',6,19.756027,-21.691332,0.091175,?,?,0.5
1019,'2018/02/20 20:11:17:432',6,19.894085,-21.853596,0.138058,?,?,0.5
1020,'2018/02/20 20:11:17:463',6,20.032484,-22.020157,0.138399,?,?,0.5
1021,'2018/02/20 20:11:17:494',6,20.146151,-22.183861,0.113667,?,?,0.5
1022,'2018/02/20 20:11:17:525',6,20.220705,-22.341457,0.074554,?,?,0.5
1023,'2018/02/20 20:11:17:557',6,20.266037,-22.473257,0.045332,?,?,0.5
1024,'2018/02/20 20:11:17:603',6,20.283264,-22.593086,0.017227,?,?,0.5
1025,'2018/02/20 20:11:17:619',6,20.277973,-22.701662,-0.005291,?,?,0.5
1026,'2018/02/20 20:11:17:650',6,20.238552,-22.808655,-0.039421,?,?,0.5
1027,'2018/02/20 20:11:17:697',6,20.161322,-22.918596,-0.07723,?,?,0.5
1028,'2018/02/20 20:11:17:728',6,20.026402,-23.037664,-0.13492,?,?,0.5
1029,'2018/02/20 20:11:17:760',6,19.827478,-23.158789,-0.198923,?,?,0.5
1030,'2018/02/20 20:11:17:807',6,19.589312,-23.273336,-0.238167,?,?,0.5
1031,'2018/02/20 20:11:17:822',6,19.322039,-23.378378,-0.267273,?,?,0.5
1032,'2018/02/20 20:11:17:853',6,19.041695,-23.467402,-0.280344,?,?,0.5
1033,'2018/02/20 20:11:17:900',6,18.762346,-23.543713,-0.279348,?,?,0.5
1034,'2018/02/20 20:11:17:932',6,18.498072,-23.605812,-0.264275,?,?,0.5
1035,'2018/02/20 20:11:17:963',6,18.245365,-23.660849,-0.252707,?,?,0.5
1036,'2018/02/20 20:11:17:994',6,17.985987,-23.68165,-0.259378,?,?,0.5
1037,'2018/02/20 20:11:18:025',6,17.747074,-23.695204,-0.238913,?,?,0.5
1038,'2018/02/20 20:11:18:057',6,17.523075,-23.709208,-0.223999,?,?,0.5
1039,'2018/02/20 20:11:18:088',6,17.310966,-23.730854,-0.212109,?,?,0.5
1040,'2018/02/20 20:11:18:119',6,17.0984,-23.753662,-0.212566,?,?,0.5
1041,'2018/02/20 20:11:18:166',6,16.899714,-23.774498,-0.198687,?,?,0.5
1042,'2018/02/20 20:11:18:197',6,16.720606,-23.79693,-0.179108,?,?,0.5
1043,'2018/02/20 20:11:18:244',6,16.562002,-23.814949,-0.158604,?,?,0.5
1044,'2018/02/20 20:11:18:260',6,16.421864,-23.83308,-0.140139,?,?,0.5
1045,'2018/02/20 20:11:18:291',6,16.298813,-23.847427,-0.123051,?,?,0.5
1046,'2018/02/20 20:11:18:322',6,16.165651,-23.862415,-0.133162,?,?,0.5
1047,'2018/02/20 20:11:18:369',6,16.026604,-23.883148,-0.139048,?,?,0.5
1048,'2018/02/20 20:11:18:400',6,15.880158,-23.907442,-0.146445,?,?,0.5
1049,'2018/02/20 20:11:18:432',6,15.753608,-23.925171,-0.126551,?,?,0.5
1050,'2018/02/20 20:11:18:463',6,15.642217,-23.936506,-0.111391,?,?,0.5
1051,'2018/02/20 20:11:18:494',6,15.514648,-23.94886,-0.127568,?,?,0.5
1052,'2018/02/20 20:11:18:525',6,15.382345,-23.960711,-0.132303,?,?,0.5
1053,'2018/02/20 20:11:18:557',6,15.25234,-23.972542,-0.130005,?,?,0.5
1054,'2018/02/20 20:11:18:588',6,15.122071,-23.977442,-0.130269,?,?,0.5
1055,'2018/02/20 20:11:18:619',6,15.001695,-23.977631,-0.120377,?,?,0.5
1056,'2018/02/20 20:11:18:666',6,14.893346,-23.974506,-0.108349,?,?,0.5
1057,'2018/02/20 20:11:18:697',6,14.806865,-23.964157,-0.086481,?,?,0.5
1058,'2018/02/20 20:11:18:729',6,14.744735,-23.964157,-0.06213,?,?,0.5
1059,'2018/02/20 20:11:18:760',6,14.702296,-23.962317,-0.042439,?,?,0.5
1060,'2018/02/20 20:11:18:791',6,14.676661,-23.97131,-0.025636,?,?,0.5
1061,'2018/02/20 20:11:18:822',6,14.665704,-23.995228,-0.010957,?,?,0.5
1062,'2018/02/20 20:11:18:869',6,14.670372,-24.034813,0.004668,?,?,0.5
1063,'2018/02/20 20:11:18:900',6,14.692301,-24.090485,0.021929,?,?,0.5
1064,'2018/02/20 20:11:18:932',6,14.729309,-24.1574,0.037008,?,?,0.5
1065,'2018/02/20 20:11:18:963',6,14.785607,-24.233248,0.056298,?,?,0.5
1066,'2018/02/20 20:11:18:994',6,14.869998,-24.322056,0.084391,?,?,0.5
1067,'2018/02/20 20:11:19:025',6,14.977998,-24.418985,0.108,?,?,0.5
1068,'2018/02/20 20:11:19:057',6,15.097673,-24.5221,0.119676,?,?,0.5
1069,'2018/02/20 20:11:19:104',6,15.230974,-24.627403,0.133301,?,?,0.5
1070,'2018/02/20 20:11:19:119',6,15.371169,-24.733969,0.140195,?,?,0.5
1071,'2018/02/20 20:11:19:150',6,15.517606,-24.84358,0.146437,?,?,0.5
1072,'2018/02/20 20:11:19:197',6,15.664916,-24.953239,0.14731,?,?,0.5
1073,'2018/02/20 20:11:19:229',6,15.809248,-25.061014,0.144332,?,?,0.5
1074,'2018/02/20 20:11:19:260',6,15.959871,-25.176065,0.150623,?,?,0.5
1075,'2018/02/20 20:11:19:291',6,16.102692,-25.286463,0.14282,?,?,0.5
1076,'2018/02/20 20:11:19:338',6,16.237684,-25.39061,0.134993,?,?,0.5
1077,'2018/02/20 20:11:19:369',6,16.363943,-25.489801,0.126259,?,?,0.5
1078,'2018/02/20 20:11:19:401',6,16.481665,-25.583076,0.117722,?,?,0.5
1079,'2018/02/20 20:11:19:432',6,16.586678,-25.670609,0.105013,?,?,0.5
1080,'2018/02/20 20:11:19:463',6,16.683886,-25.752077,0.097208,?,?,0.5
1081,'2018/02/20 20:11:19:494',6,16.768986,-25.829945,0.0851,?,?,0.5
1082,'2018/02/20 20:11:19:526',6,16.840324,-25.904921,0.071339,?,?,0.5
1083,'2018/02/20 20:11:19:557',6,16.902946,-25.979052,0.062622,?,?,0.5
1084,'2018/02/20 20:11:19:588',6,16.956835,-26.048868,0.053888,?,?,0.5
1085,'2018/02/20 20:11:19:635',6,17.002678,-26.114592,0.045843,?,?,0.5
1086,'2018/02/20 20:11:19:666',6,17.041838,-26.176432,0.03916,?,?,0.5
1087,'2018/02/20 20:11:19:697',6,17.076185,-26.239513,0.034348,?,?,0.5
1088,'2018/02/20 20:11:19:729',6,17.104036,-26.299795,0.027851,?,?,0.5
1089,'2018/02/20 20:11:19:760',6,17.130991,-26.359829,0.026955,?,?,0.5
1090,'2018/02/20 20:11:19:791',6,17.153189,-26.414473,0.022198,?,?,0.5
1091,'2018/02/20 20:11:19:822',6,17.174334,-26.468056,0.021145,?,?,0.5
1092,'2018/02/20 20:11:19:854',6,17.195358,-26.516586,0.021025,?,?,0.5
1093,'2018/02/20 20:11:19:901',6,17.214752,-26.570356,0.019394,?,?,0.5
1094,'2018/02/20 20:11:19:947',6,17.233662,-26.617649,0.018909,?,?,0.5
1095,'2018/02/20 20:11:20:010',6,17.25276,-26.663244,0.019098,?,?,0.5
1096,'2018/02/20 20:11:20:026',6,17.27211,-26.708138,0.01935,?,?,0.5
1097,'2018/02/20 20:11:20:057',6,17.295202,-26.758007,0.023092,?,?,0.5
1098,'2018/02/20 20:11:20:088',6,17.315073,-26.861441,0.019871,?,?,0.5
1099,'2018/02/20 20:11:20:135',6,17.342581,-26.97331,0.027508,?,?,0.5
1100,'2018/02/20 20:11:20:166',6,17.372692,-27.087311,0.030111,?,?,0.5
1101,'2018/02/20 20:11:20:197',6,17.404572,-27.2048,0.031879,?,?,0.5
1102,'2018/02/20 20:11:20:229',6,17.440395,-27.332029,0.035824,?,?,0.5
1103,'2018/02/20 20:11:20:260',6,17.483082,-27.452555,0.042686,?,?,0.5
1104,'2018/02/20 20:11:20:291',6,17.527328,-27.611368,0.044247,?,?,0.5
1105,'2018/02/20 20:11:20:338',6,17.599514,-27.798805,0.072186,?,?,0.5
1106,'2018/02/20 20:11:20:369',6,17.674858,-27.95245,0.075344,?,?,0.5
1107,'2018/02/20 20:11:20:401',6,17.746754,-28.090105,0.071896,?,?,0.5
1108,'2018/02/20 20:11:20:432',6,17.835011,-28.231842,0.088257,?,?,0.5
1109,'2018/02/20 20:11:20:463',6,17.935343,-28.365576,0.100332,?,?,0.5
1110,'2018/02/20 20:11:20:494',6,18.047138,-28.466564,0.111795,?,?,0.5
1111,'2018/02/20 20:11:20:526',6,18.16769,-28.542286,0.120552,?,?,0.5
1112,'2018/02/20 20:11:20:557',6,18.286116,-28.601143,0.118425,?,?,0.5
1113,'2018/02/20 20:11:20:588',6,18.389484,-28.645309,0.103369,?,?,0.5
1114,'2018/02/20 20:11:20:635',6,18.47835,-28.678373,0.088865,?,?,0.5
1115,'2018/02/20 20:11:20:651',6,18.594101,-28.656092,0.115751,?,?,0.5
1116,'2018/02/20 20:11:20:698',6,18.694323,-28.630236,0.100222,?,?,0.5
1117,'2018/02/20 20:11:20:729',6,18.777679,-28.60951,0.083357,?,?,0.5
1118,'2018/02/20 20:11:20:760',6,18.855902,-28.575834,0.078222,?,?,0.5
1119,'2018/02/20 20:11:20:807',6,18.928186,-28.531065,0.072285,?,?,0.5
1120,'2018/02/20 20:11:20:838',6,18.989561,-28.48444,0.061375,?,?,0.5
1121,'2018/02/20 20:11:20:854',6,19.031065,-28.452015,0.041504,?,?,0.5
1122,'2018/02/20 20:11:20:901',6,19.061493,-28.426352,0.030428,?,?,0.5
1123,'2018/02/20 20:11:20:932',6,19.082502,-28.406685,0.021009,?,?,0.5
1124,'2018/02/20 20:11:20:963',6,19.098118,-28.389215,0.015615,?,?,0.5
1125,'2018/02/20 20:11:20:994',6,19.108986,-28.372257,0.010868,?,?,0.5
1126,'2018/02/20 20:11:21:026',6,19.115646,-28.35375,0.00666,?,?,0.5
1127,'2018/02/20 20:11:21:057',6,19.117155,-28.327858,0.001509,?,?,0.5
1128,'2018/02/20 20:11:21:104',6,19.114468,-28.294838,-0.002687,?,?,0.5
1129,'2018/02/20 20:11:21:135',6,19.106201,-28.253517,-0.008266,?,?,0.5
1130,'2018/02/20 20:11:21:166',6,19.093105,-28.201952,-0.013096,?,?,0.5
1131,'2018/02/20 20:11:21:198',6,19.075909,-28.139383,-0.017197,?,?,0.5
1132,'2018/02/20 20:11:21:229',6,19.059124,-28.061148,-0.016785,?,?,0.5
1133,'2018/02/20 20:11:21:260',6,19.041117,-27.968994,-0.018007,?,?,0.5
1134,'2018/02/20 20:11:21:291',6,19.02169,-27.865509,-0.019426,?,?,0.5
1135,'2018/02/20 20:11:21:338',6,19.001692,-27.754128,-0.019999,?,?,0.5
1136,'2018/02/20 20:11:21:354',6,18.986916,-27.619133,-0.014776,?,?,0.5
1137,'2018/02/20 20:11:21:401',6,18.974276,-27.485153,-0.01264,?,?,0.5
1138,'2018/02/20 20:11:21:432',6,18.963802,-27.338198,-0.010473,?,?,0.5
1139,'2018/02/20 20:11:21:463',6,18.946093,-27.188677,-0.01771,?,?,0.5
1140,'2018/02/20 20:11:21:510',6,18.934818,-27.046188,-0.011274,?,?,0.5
1141,'2018/02/20 20:11:21:541',6,18.928614,-26.902712,-0.006205,?,?,0.5
1142,'2018/02/20 20:11:21:557',6,18.923475,-26.765451,-0.005138,?,?,0.5
1143,'2018/02/20 20:11:21:588',6,18.945061,-26.452208,0.021585,?,?,0.5
1144,'2018/02/20 20:11:21:635',6,19.001678,-26.088276,0.056618,?,?,0.5
1145,'2018/02/20 20:11:21:666',6,19.087877,-25.713135,0.086199,?,?,0.5
1146,'2018/02/20 20:11:21:698',6,19.19021,-25.311649,0.102333,?,?,0.5
1147,'2018/02/20 20:11:21:729',6,19.303417,-24.884024,0.113207,?,?,0.5
1148,'2018/02/20 20:11:21:760',6,19.410126,-24.497223,0.106709,?,?,0.5
1149,'2018/02/20 20:11:21:807',6,19.499592,-24.172699,0.089466,?,?,0.5
1150,'2018/02/20 20:11:21:823',6,19.560287,-23.935356,0.060696,?,?,0.5
1151,'2018/02/20 20:11:21:870',6,19.614248,-23.733837,0.053961,?,?,0.5
1152,'2018/02/20 20:11:21:901',6,19.655399,-23.569408,0.041151,?,?,0.5
1153,'2018/02/20 20:11:21:932',6,19.681921,-23.449091,0.026522,?,?,0.5
1154,'2018/02/20 20:11:21:963',6,19.69829,-23.350046,0.016369,?,?,0.5
1155,'2018/02/20 20:11:21:995',6,19.708105,-23.269424,0.009815,?,?,0.5
1156,'2018/02/20 20:11:22:026',6,19.712261,-23.204689,0.004156,?,?,0.5
1157,'2018/02/20 20:11:22:073',6,19.711702,-23.153151,-0.000559,?,?,0.5
1158,'2018/02/20 20:11:22:104',6,19.707689,-23.111544,-0.004013,?,?,0.5
1159,'2018/02/20 20:11:22:135',6,19.701056,-23.075815,-0.006634,?,?,0.5
1160,'2018/02/20 20:11:22:166',6,19.690826,-23.045088,-0.010229,?,?,0.5
1161,'2018/02/20 20:11:22:198',6,19.6782,-23.016571,-0.012627,?,?,0.5
1162,'2018/02/20 20:11:22:229',6,19.663069,-22.988983,-0.015131,?,?,0.5
1163,'2018/02/20 20:11:22:260',6,19.645676,-22.962616,-0.017393,?,?,0.5
1164,'2018/02/20 20:11:22:291',6,19.626163,-22.937233,-0.019512,?,?,0.5
1165,'2018/02/20 20:11:22:338',6,19.605585,-22.913137,-0.020578,?,?,0.5
1166,'2018/02/20 20:11:22:370',6,19.584627,-22.889652,-0.020958,?,?,0.5
1167,'2018/02/20 20:11:22:401',6,19.563543,-22.865635,-0.021084,?,?,0.5
1168,'2018/02/20 20:11:22:432',6,19.542425,-22.842913,-0.021118,?,?,0.5
1169,'2018/02/20 20:11:22:463',6,19.521782,-22.821354,-0.020643,?,?,0.5
1170,'2018/02/20 20:11:22:495',6,19.501743,-22.7994,-0.020039,?,?,0.5
1171,'2018/02/20 20:11:22:526',6,19.482908,-22.778509,-0.018835,?,?,0.5
1172,'2018/02/20 20:11:22:557',6,19.464977,-22.75856,-0.017931,?,?,0.5
1173,'2018/02/20 20:11:22:604',6,19.447983,-22.73917,-0.016994,?,?,0.5
1174,'2018/02/20 20:11:22:620',6,19.432158,-22.721663,-0.015825,?,?,0.5
1175,'2018/02/20 20:11:22:666',6,19.416859,-22.704897,-0.015299,?,?,0.5
1176,'2018/02/20 20:11:22:698',6,19.401699,-22.687679,-0.01516,?,?,0.5
1177,'2018/02/20 20:11:22:729',6,19.387074,-22.67116,-0.014626,?,?,0.5
1178,'2018/02/20 20:11:22:760',6,19.373764,-22.656925,-0.013309,?,?,0.5
1179,'2018/02/20 20:11:22:791',6,19.361271,-22.644058,-0.012493,?,?,0.5
1180,'2018/02/20 20:11:22:823',6,19.349438,-22.633389,-0.011833,?,?,0.5
1181,'2018/02/20 20:11:22:870',6,19.337944,-22.623547,-0.011494,?,?,0.5
1182,'2018/02/20 20:11:22:901',6,19.325994,-22.613575,-0.01195,?,?,0.5
1183,'2018/02/20 20:11:22:932',6,19.31403,-22.604748,-0.011965,?,?,0.5
1184,'2018/02/20 20:11:22:963',6,19.301477,-22.595524,-0.012552,?,?,0.5
1185,'2018/02/20 20:11:22:995',6,19.288216,-22.585503,-0.013262,?,?,0.5
1186,'2018/02/20 20:11:23:042',6,19.274633,-22.576132,-0.013582,?,?,0.5
1187,'2018/02/20 20:11:23:073',6,19.260941,-22.566441,-0.013693,?,?,0.5
1188,'2018/02/20 20:11:23:104',6,19.246908,-22.556904,-0.014032,?,?,0.5
1189,'2018/02/20 20:11:23:135',6,19.2321,-22.546652,-0.014809,?,?,0.5
1190,'2018/02/20 20:11:23:167',6,19.216078,-22.535,-0.016022,?,?,0.5
1191,'2018/02/20 20:11:23:198',6,19.200035,-22.523661,-0.016043,?,?,0.5
1192,'2018/02/20 20:11:23:245',6,19.184155,-22.512968,-0.015881,?,?,0.5
1193,'2018/02/20 20:11:23:276',6,19.168007,-22.502247,-0.016148,?,?,0.5
1194,'2018/02/20 20:11:23:292',6,19.151804,-22.491867,-0.016203,?,?,0.5
1195,'2018/02/20 20:11:23:338',6,19.135885,-22.482014,-0.015919,?,?,0.5
1196,'2018/02/20 20:11:23:370',6,19.120546,-22.473045,-0.015339,?,?,0.5
1197,'2018/02/20 20:11:23:401',6,19.105742,-22.464701,-0.014805,?,?,0.5
1198,'2018/02/20 20:11:23:432',6,19.091532,-22.457024,-0.01421,?,?,0.5
1199,'2018/02/20 20:11:23:463',6,19.077827,-22.44989,-0.013704,?,?,0.5
1200,'2018/02/20 20:11:23:495',6,19.064047,-22.442471,-0.013781,?,?,0.5
1201,'2018/02/20 20:11:23:542',6,19.050636,-22.435017,-0.013411,?,?,0.5
1202,'2018/02/20 20:11:23:557',6,19.037434,-22.427441,-0.013203,?,?,0.5
1203,'2018/02/20 20:11:23:604',6,19.024117,-22.419479,-0.013317,?,?,0.5
1204,'2018/02/20 20:11:23:635',6,19.011562,-22.411959,-0.012554,?,?,0.5
1205,'2018/02/20 20:11:23:667',6,19.000013,-22.405081,-0.011549,?,?,0.5
1206,'2018/02/20 20:11:23:698',6,18.989321,-22.398598,-0.010693,?,?,0.5
1207,'2018/02/20 20:11:23:729',6,18.979677,-22.393005,-0.009644,?,?,0.5
1208,'2018/02/20 20:11:23:760',6,18.970976,-22.388096,-0.008701,?,?,0.5
1209,'2018/02/20 20:11:23:792',6,18.9631,-22.383753,-0.007875,?,?,0.5
1210,'2018/02/20 20:11:23:838',6,18.955797,-22.379711,-0.007303,?,?,0.5
1211,'2018/02/20 20:11:23:870',6,18.949047,-22.376038,-0.00675,?,?,0.5
1212,'2018/02/20 20:11:23:901',6,18.942846,-22.372734,-0.006201,?,?,0.5
1213,'2018/02/20 20:11:23:932',6,18.937004,-22.36977,-0.005842,?,?,0.5
1214,'2018/02/20 20:11:23:963',6,18.931604,-22.367092,-0.0054,?,?,0.5
1215,'2018/02/20 20:11:23:995',6,18.926188,-22.364151,-0.005417,?,?,0.5
1216,'2018/02/20 20:11:24:042',6,18.921083,-22.361336,-0.005104,?,?,0.5
1217,'2018/02/20 20:11:24:073',6,18.916206,-22.35849,-0.004877,?,?,0.5
1218,'2018/02/20 20:11:24:104',6,18.911444,-22.355593,-0.004763,?,?,0.5
1219,'2018/02/20 20:11:24:135',6,18.906988,-22.352835,-0.004456,?,?,0.5
1220,'2018/02/20 20:11:24:167',6,18.902843,-22.35038,-0.004145,?,?,0.5
1221,'2018/02/20 20:11:24:198',6,18.899124,-22.348766,-0.003719,?,?,0.5
1222,'2018/02/20 20:11:24:229',6,18.895721,-22.347298,-0.003403,?,?,0.5
1223,'2018/02/20 20:11:24:260',6,18.892569,-22.346081,-0.003153,?,?,0.5
1224,'2018/02/20 20:11:24:307',6,18.88958,-22.34498,-0.002989,?,?,0.5
1225,'2018/02/20 20:11:24:339',6,18.886831,-22.344099,-0.002748,?,?,0.5
1226,'2018/02/20 20:11:24:370',6,18.88406,-22.342989,-0.002771,?,?,0.5
1227,'2018/02/20 20:11:24:401',6,18.881413,-22.341928,-0.002647,?,?,0.5
1228,'2018/02/20 20:11:24:432',6,18.878731,-22.340773,-0.002682,?,?,0.5
1229,'2018/02/20 20:11:24:464',6,18.8762,-22.33979,-0.002531,?,?,0.5
1230,'2018/02/20 20:11:24:510',6,18.874184,-22.339748,-0.002016,?,?,0.5
1231,'2018/02/20 20:11:24:542',6,18.872189,-22.339933,-0.001995,?,?,0.5
1232,'2018/02/20 20:11:24:573',6,18.870218,-22.340364,-0.00197,?,?,0.5
1233,'2018/02/20 20:11:24:604',6,18.868267,-22.341337,-0.001951,?,?,0.5
1234,'2018/02/20 20:11:24:635',6,18.865788,-22.341915,-0.00248,?,?,0.5
